id,batch_id,response_type,value
8036,2679,abc,275.4906
8037,2679,TGI,-357.6522
8038,2680,angle,-2.1004
8039,2680,abc,-70.9162
8040,2680,TGI,2.0324
8041,2681,angle,29.8132
8042,2681,abc,287.5049
8043,2681,TGI,169.6531
8044,2682,angle,-5.5290
8045,2682,abc,-74.1653
8046,2682,TGI,2.7205
8047,2683,angle,9.4576
8048,2683,abc,627.4849
8049,2683,TGI,12.3267
8050,2684,angle,157.1139
8051,2684,abc,664.7000
8052,2684,TGI,18.3752
8053,2685,angle,0.7067
8054,2685,abc,423.2109
8055,2685,TGI,0.8466
8056,2686,angle,171.6072
8057,2686,abc,801.2088
8058,2686,TGI,13.2902
8059,2687,angle,161.6721
8060,2687,abc,672.9517
8061,2687,TGI,42.4317
8062,2688,angle,161.9580
8063,2688,abc,657.1755
8064,2688,TGI,33.6399
8065,2689,angle,166.4129
8066,2689,abc,722.7761
8067,2689,TGI,18.8574
8068,2690,angle,146.1239
8069,2690,abc,730.9696
8070,2690,TGI,10.5895
8071,2691,angle,4.5032
8072,2691,abc,616.7576
8073,2691,TGI,9.0757
8074,2692,angle,172.1922
8075,2692,abc,814.9898
8076,2692,TGI,12.5338
8077,2693,angle,9.2497
8078,2693,abc,570.1761
8079,2693,TGI,17.4483
8080,2694,angle,25.0100
8081,2694,abc,756.3652
8082,2694,TGI,6.7323
8083,2695,angle,2.3586
8084,2695,abc,530.3804
8085,2695,TGI,6.8002
8086,2696,angle,9.5825
8087,2696,abc,591.6326
8088,2696,TGI,13.9379
8089,2697,angle,158.7580
8090,2697,abc,722.8945
8091,2697,TGI,14.7138
8092,2698,angle,4.5754
8093,2698,abc,550.3239
8094,2698,TGI,11.0970
8095,2699,angle,2.1803
8096,2699,abc,493.4683
8097,2699,TGI,11.6886
8098,2700,angle,2.3110
8099,2700,abc,527.9612
8100,2700,TGI,8.3050
8101,2701,angle,54.3494
8102,2701,abc,674.7464
8103,2701,TGI,13.4440
8104,2702,angle,1.5721
8105,2702,abc,409.8283
8106,2702,TGI,7.7012
8107,2703,angle,0.6643
8108,2703,abc,332.3848
8109,2703,TGI,4.1465
8110,2704,angle,14.3203
8111,2704,abc,443.3310
8112,2704,TGI,18.0793
8113,2705,angle,12.3418
8114,2705,abc,427.2958
8115,2705,TGI,15.7830
8116,2706,angle,142.4511
8117,2706,abc,514.7228
8118,2706,TGI,30.0775
8119,2707,angle,3.7890
8120,2707,abc,233.5608
8121,2707,TGI,11.0733
8122,2708,angle,-0.0182
8123,2708,abc,-8.3169
8124,2708,TGI,1.0825
8125,2709,angle,38.1870
8126,2709,abc,456.8014
8127,2709,TGI,24.7913
8128,2710,angle,160.7314
8129,2710,abc,548.7429
8130,2710,TGI,28.9890
8131,2711,angle,4.0042
8132,2711,abc,247.5932
8133,2711,TGI,15.0853
8134,2712,angle,1.9685
8135,2712,abc,190.0147
8136,2712,TGI,8.8989
8137,2713,angle,86.7202
8138,2713,abc,495.1101
8139,2713,TGI,19.8806
8140,2714,angle,137.9242
8141,2714,abc,510.9482
8142,2714,TGI,22.6457
8143,2715,angle,7.5418
8144,2715,abc,398.7727
8145,2715,TGI,13.6289
8146,2716,angle,15.8019
8147,2716,abc,409.2501
8148,2716,TGI,27.8584
8149,2717,angle,4.9895
8150,2717,abc,216.5545
8151,2717,TGI,15.7070
8152,2718,angle,23.5964
8153,2718,abc,575.1809
8154,2718,TGI,34.5530
8155,2719,angle,2.2132
8156,2719,abc,431.2459
8157,2719,TGI,63.3121
8158,2720,angle,174.4448
8159,2720,abc,719.7704
8160,2720,TGI,43.3978
8161,2721,angle,16.8928
8162,2721,abc,564.7622
8163,2721,TGI,31.3106
8164,2722,angle,1.5906
8165,2722,abc,333.4066
8166,2722,TGI,35.7225
8167,2723,angle,1.6862
8168,2723,abc,393.4444
8169,2723,TGI,75.0032
8170,2724,angle,168.8475
8171,2724,abc,701.3744
8172,2724,TGI,34.8613
8173,2725,angle,174.8372
8174,2725,abc,745.3234
8175,2725,TGI,29.2346
8176,2726,angle,0.4238
8177,2726,abc,341.1508
8178,2726,TGI,17.1215
8179,2727,angle,1.7137
8180,2727,abc,440.6119
8181,2727,TGI,31.6434
8182,2728,angle,107.5297
8183,2728,abc,619.1650
8184,2728,TGI,64.7000
8185,2729,angle,175.2514
8186,2729,abc,734.2215
8187,2729,TGI,36.2293
8188,2730,angle,173.1099
8189,2730,abc,698.2572
8190,2730,TGI,36.0624
8191,2731,angle,0.1449
8192,2731,abc,130.2363
8193,2731,TGI,8.7176
8194,2732,angle,175.2597
8195,2732,abc,752.7041
8196,2732,TGI,35.1993
8197,2733,angle,0.0622
8198,2733,abc,140.9569
8199,2733,TGI,17.0831
8200,2734,angle,-0.3701
8201,2734,abc,9.1531
8202,2734,TGI,-4.3498
8203,2735,angle,56.7495
8204,2735,abc,214.5615
8205,2735,TGI,15.7344
8206,2736,angle,50.1610
8207,2736,abc,661.5387
8208,2736,TGI,20.6717
8209,2737,angle,38.1074
8210,2737,abc,628.8032
8211,2737,TGI,29.3233
8212,2738,angle,155.3409
8213,2738,abc,669.4474
8214,2738,TGI,35.9830
8215,2739,angle,71.5742
8216,2739,abc,540.2510
8217,2739,TGI,-106.4811
8218,2740,angle,149.9988
8219,2740,abc,687.0545
8220,2740,TGI,22.8783
8221,2741,angle,58.2496
8222,2741,abc,578.6105
8223,2741,TGI,39.7132
8224,2742,angle,2.0443
8225,2742,abc,278.2358
8226,2742,TGI,12.9505
8227,2743,angle,2.1664
8228,2743,abc,223.7432
8229,2743,TGI,4.8691
8230,2744,angle,27.7695
8231,2744,abc,554.6729
8232,2744,TGI,189.7164
8233,2745,angle,153.7182
8234,2745,abc,684.7475
8235,2745,TGI,47.6291
8236,2746,angle,6.7798
8237,2746,abc,332.0925
8238,2746,TGI,14.7650
8239,2747,angle,10.7588
8240,2747,abc,500.0527
8241,2747,TGI,15.9449
8242,2748,angle,5.1554
8243,2748,abc,340.1282
8244,2748,TGI,38.3571
8245,2749,angle,0.0682
8246,2749,abc,-22.0199
8247,2749,TGI,-0.3256
8248,2750,angle,146.8074
8249,2750,abc,626.4610
8250,2750,TGI,-178.8734
8251,2751,angle,36.7074
8252,2751,abc,490.7467
8253,2751,TGI,-101.5472
8254,2752,angle,105.5673
8255,2752,abc,149.4620
8256,2752,TGI,-15.3559
8257,2753,angle,16.6013
8258,2753,abc,48.0983
8259,2753,TGI,-1.1420
8260,2754,angle,141.3851
8261,2754,abc,193.5948
8262,2754,TGI,-22.3774
8263,2755,angle,26.9644
8264,2755,abc,140.4528
8265,2755,TGI,13.9888
8266,2756,angle,153.1889
8267,2756,abc,144.6145
8268,2756,TGI,-7.2898
8269,2757,angle,145.2831
8270,2757,abc,101.3032
8271,2757,TGI,-4.9745
8272,2758,angle,-3.6846
8273,2758,abc,-32.4570
8274,2758,TGI,91.0789
8275,2759,angle,19.6968
8276,2759,abc,59.2394
8277,2759,TGI,-0.7166
8278,2760,angle,-7.4728
8279,2760,abc,-253.5828
8280,2760,TGI,10.7158
8281,2761,angle,2.1744
8282,2761,abc,13.4411
8283,2761,TGI,1.6797
8284,2762,angle,-3.0919
8285,2762,abc,-53.5516
8286,2762,TGI,28.7571
8287,2763,angle,1.7651
8288,2763,abc,21.1466
8289,2763,TGI,155.0000
8290,2764,angle,-2.3282
8291,2764,abc,-32.5034
8292,2764,TGI,-14.7500
8293,2765,angle,127.2054
8294,2765,abc,183.9469
8295,2765,TGI,-8.9096
8296,2766,angle,75.0881
8297,2766,abc,147.7903
8298,2766,TGI,-12.1215
8299,2767,angle,4.2091
8300,2767,abc,17.5847
8301,2767,TGI,-3.8171
8302,2768,angle,2.0837
8303,2768,abc,24.3538
8304,2768,TGI,2.2069
8305,2769,angle,142.2844
8306,2769,abc,104.9702
8307,2769,TGI,-4.2422
8308,2770,angle,-2.9651
8309,2770,abc,-123.9462
8310,2770,TGI,2.4962
8311,2771,angle,-6.2354
8312,2771,abc,-218.8952
8313,2771,TGI,7.4497
8314,2772,angle,-6.9217
8315,2772,abc,-271.3480
8316,2772,TGI,63.2623
8317,2773,angle,-0.3255
8318,2773,abc,-4.9639
8319,2773,TGI,-8.4263
8320,2774,angle,1.4598
8321,2774,abc,24.9665
8322,2774,TGI,-32.1556
8323,2775,angle,9.5079
8324,2775,abc,210.6918
8325,2775,TGI,25.5051
8326,2776,angle,8.8555
8327,2776,abc,190.6450
8328,2776,TGI,58.2439
8329,2777,angle,2.5987
8330,2777,abc,141.3196
8331,2777,TGI,13.8447
8332,2778,angle,63.1568
8333,2778,abc,233.2609
8334,2778,TGI,78.3151
8335,2779,angle,9.7429
8336,2779,abc,187.2700
8337,2779,TGI,1186.5000
8338,2780,angle,5.4750
8339,2780,abc,162.6152
8340,2780,TGI,24.5978
8341,2781,angle,4.3048
8342,2781,abc,145.0239
8343,2781,TGI,144.5200
8344,2782,angle,6.5957
8345,2782,abc,132.0911
8346,2782,TGI,75.2791
8347,2783,angle,-1.3266
8348,2783,abc,-289.6494
8349,2783,TGI,42.4371
8350,2784,angle,-0.1073
8351,2784,abc,-5.2196
8352,2784,TGI,-5.9865
8353,2785,angle,-0.3049
8354,2785,abc,-29.0457
8355,2785,TGI,-2.8462
8356,2786,angle,5.3049
8357,2786,abc,192.6299
8358,2786,TGI,17.2634
8359,2787,angle,3.6435
8360,2787,abc,154.8935
8361,2787,TGI,25.3944
8362,2788,angle,1.0470
8363,2788,abc,66.7870
8364,2788,TGI,26.2024
8365,2789,angle,-0.3930
8366,2789,abc,-57.2337
8367,2789,TGI,-8.4091
8368,2790,angle,2.2522
8369,2790,abc,79.4915
8370,2790,TGI,9.3260
8371,2791,angle,163.4737
8372,2791,abc,291.4939
8373,2791,TGI,701.3933
8374,2792,angle,-0.2581
8375,2792,abc,-19.6717
8376,2792,TGI,-8.3509
8377,2793,angle,13.0582
8378,2793,abc,179.3783
8379,2793,TGI,55.3564
8380,2794,angle,1.0210
8381,2794,abc,149.3342
8382,2794,TGI,2.5561
8383,2795,angle,52.1316
8384,2795,abc,425.4328
8385,2795,TGI,20.3569
8386,2796,angle,0.7141
8387,2796,abc,22.2106
8388,2796,TGI,-33.5276
8389,2797,angle,13.9591
8390,2797,abc,416.1457
8391,2797,TGI,222.2059
8392,2798,angle,169.6649
8393,2798,abc,168.1429
8394,2798,TGI,24.6212
8395,2799,angle,6.9243
8396,2799,abc,385.8630
8397,2799,TGI,28.8673
8398,2800,angle,4.0303
8399,2800,abc,381.5706
8400,2800,TGI,12.7569
8401,2801,angle,12.6165
8402,2801,abc,452.6495
8403,2801,TGI,15.1595
8404,2802,angle,1.8585
8405,2802,abc,215.0305
8406,2802,TGI,7.6567
8407,2803,angle,143.1493
8408,2803,abc,539.8904
8409,2803,TGI,20.4048
8410,2804,angle,6.1336
8411,2804,abc,272.0457
8412,2804,TGI,180.7959
8413,2805,angle,-0.5459
8414,2805,abc,-128.3608
8415,2805,TGI,-5.0024
8416,2806,angle,5.1214
8417,2806,abc,358.2382
8418,2806,TGI,24.1387
8419,2807,angle,2.0038
8420,2807,abc,218.1321
8421,2807,TGI,5.9201
8422,2808,angle,5.4141
8423,2808,abc,403.9339
8424,2808,TGI,15.3759
8425,2809,angle,-0.5983
8426,2809,abc,-128.6928
8427,2809,TGI,304.1000
8428,2810,angle,4.2142
8429,2810,abc,299.1619
8430,2810,TGI,11.3434
8431,2811,angle,-0.6781
8432,2811,abc,-158.2459
8433,2811,TGI,93.6774
8434,2812,angle,102.0461
8435,2812,abc,324.7641
8436,2812,TGI,-59.5552
8437,2813,angle,4.6220
8438,2813,abc,234.4924
8439,2813,TGI,-88.9041
8440,2814,angle,6.3485
8441,2814,abc,262.4194
8442,2814,TGI,Inf
8443,2815,angle,2.7395
8444,2815,abc,179.5956
8445,2815,TGI,194.4489
8446,2816,angle,0.3537
8447,2816,abc,-33.3704
8448,2816,TGI,-5.2114
8449,2817,angle,1.0969
8450,2817,abc,107.7972
8451,2817,TGI,-47.3450
8452,2818,angle,0.9307
8453,2818,abc,70.9939
8454,2818,TGI,-24.7684
8455,2819,angle,5.1928
8456,2819,abc,240.3183
8457,2819,TGI,-35.8283
8458,2820,angle,3.6269
8459,2820,abc,207.4421
8460,2820,TGI,-38.6969
8461,2821,angle,3.0167
8462,2821,abc,196.3313
8463,2821,TGI,-146.9596
8464,2822,angle,6.3616
8465,2822,abc,216.0117
8466,2822,TGI,-16.4278
8467,2823,angle,154.9556
8468,2823,abc,367.4365
8469,2823,TGI,-70.2704
8470,2824,angle,103.8991
8471,2824,abc,340.3416
8472,2824,TGI,-62.6584
8473,2825,angle,0.3172
8474,2825,abc,95.2539
8475,2825,TGI,28.6218
8476,2826,angle,-0.6442
8477,2826,abc,-150.6407
8478,2826,TGI,30.6119
8479,2827,angle,12.9787
8480,2827,abc,272.5167
8481,2827,TGI,-39.4402
8482,2828,angle,24.6515
8483,2828,abc,219.4001
8484,2828,TGI,71.2223
8485,2829,angle,0.7960
8486,2829,abc,0.7478
8487,2829,TGI,-28.0174
8488,2830,angle,171.2833
8489,2830,abc,375.5726
8490,2830,TGI,50.0560
8491,2831,angle,2.9439
8492,2831,abc,85.7187
8493,2831,TGI,-21.6214
8494,2832,angle,14.6409
8495,2832,abc,213.1285
8496,2832,TGI,50.1607
8497,2833,angle,-0.1887
8498,2833,abc,-120.3513
8499,2833,TGI,-20.3896
8500,2834,angle,1.3046
8501,2834,abc,35.6417
8502,2834,TGI,-181.5172
8503,2835,angle,169.7726
8504,2835,abc,356.8676
8505,2835,TGI,43.2068
8506,2836,angle,0.4700
8507,2836,abc,-5.8994
8508,2836,TGI,17.7446
8509,2837,angle,5.2059
8510,2837,abc,170.6142
8511,2837,TGI,46.3059
8512,2838,angle,0.1276
8513,2838,abc,-78.5609
8514,2838,TGI,-18.2500
8515,2839,angle,170.4010
8516,2839,abc,354.0474
8517,2839,TGI,74.1851
8518,2840,angle,165.3853
8519,2840,abc,301.9943
8520,2840,TGI,-91.7143
8521,2841,angle,170.9937
8522,2841,abc,359.7662
8523,2841,TGI,60.8566
8524,2842,angle,0.7018
8525,2842,abc,-31.7298
8526,2842,TGI,-10.4930
8527,2843,angle,0.4024
8528,2843,abc,-28.9787
8529,2843,TGI,-61.4400
8530,2844,angle,-0.6560
8531,2844,abc,-72.5171
8532,2844,TGI,10.9217
8533,2845,angle,2.5177
8534,2845,abc,203.4082
8535,2845,TGI,-10.9380
8536,2846,angle,-0.7395
8537,2846,abc,-171.6127
8538,2846,TGI,14.9617
8539,2847,angle,151.5248
8540,2847,abc,123.1039
8541,2847,TGI,-16.1377
8542,2848,angle,9.7761
8543,2848,abc,245.2992
8544,2848,TGI,-60.0315
8545,2849,angle,-0.5020
8546,2849,abc,-34.2317
8547,2849,TGI,40.8167
8548,2850,angle,-0.4151
8549,2850,abc,-48.6257
8550,2850,TGI,4.4197
8551,2851,angle,0.0131
8552,2851,abc,-66.4681
8553,2851,TGI,2.6557
8554,2852,angle,0.2659
8555,2852,abc,-38.7506
8556,2852,TGI,-1.0152
8557,2853,angle,-0.0069
8558,2853,abc,50.3966
8559,2853,TGI,3.1654
8560,2854,angle,-0.0407
8561,2854,abc,-91.0681
8562,2854,TGI,2.8221
8563,2855,angle,4.5690
8564,2855,abc,220.0890
8565,2855,TGI,-30.7498
8566,2856,angle,103.8901
8567,2856,abc,291.0629
8568,2856,TGI,-23.8180
8569,2857,angle,52.4595
8570,2857,abc,287.8148
8571,2857,TGI,-138.7030
8572,2858,angle,0.9515
8573,2858,abc,101.4800
8574,2858,TGI,-4.2720
8575,2859,angle,-1.2076
8576,2859,abc,-176.8900
8577,2859,TGI,102.7900
8578,2860,angle,NA
8579,2860,abc,NA
8580,2860,TGI,NA
8581,2861,angle,2.0964
8582,2861,abc,555.8676
8583,2861,TGI,21.2620
8584,2862,angle,17.1821
8585,2862,abc,708.8548
8586,2862,TGI,15.5017
8587,2863,angle,152.4322
8588,2863,abc,767.8254
8589,2863,TGI,16.5509
8590,2864,angle,153.5308
8591,2864,abc,756.2976
8592,2864,TGI,18.6317
8593,2865,angle,175.9141
8594,2865,abc,30.0000
8595,2865,TGI,-5.2961
8596,2866,angle,11.8162
8597,2866,abc,734.2893
8598,2866,TGI,12.7350
8599,2867,angle,4.8737
8600,2867,abc,580.4051
8601,2867,TGI,38.0023
8602,2868,angle,10.3872
8603,2868,abc,684.5198
8604,2868,TGI,16.6373
8605,2869,angle,18.3542
8606,2869,abc,733.4198
8607,2869,TGI,14.3037
8608,2870,angle,0.7678
8609,2870,abc,444.3976
8610,2870,TGI,7.3195
8611,2871,angle,3.6594
8612,2871,abc,630.1786
8613,2871,TGI,11.4829
8614,2872,angle,171.5454
8615,2872,abc,659.5687
8616,2872,TGI,-43.5535
8617,2873,angle,0.6846
8618,2873,abc,449.3626
8619,2873,TGI,7.2586
8620,2874,angle,68.0028
8621,2874,abc,797.2216
8622,2874,TGI,11.9079
8623,2875,angle,0.7188
8624,2875,abc,150.2013
8625,2875,TGI,-0.0450
8626,2876,angle,2.6671
8627,2876,abc,612.4876
8628,2876,TGI,12.9497
8629,2877,angle,1.1847
8630,2877,abc,444.4238
8631,2877,TGI,11.9304
8632,2878,angle,100.9995
8633,2878,abc,764.7101
8634,2878,TGI,13.3349
8635,2879,angle,3.8588
8636,2879,abc,688.0601
8637,2879,TGI,10.8106
8638,2880,angle,45.5718
8639,2880,abc,781.2337
8640,2880,TGI,13.7069
8641,2881,angle,70.4118
8642,2881,abc,765.3201
8643,2881,TGI,13.4726
8644,2882,angle,10.8625
8645,2882,abc,507.7745
8646,2882,TGI,39.0730
8647,2883,angle,26.2053
8648,2883,abc,555.4957
8649,2883,TGI,32.7075
8650,2884,angle,10.6703
8651,2884,abc,154.8306
8652,2884,TGI,6.3704
8653,2885,angle,5.9188
8654,2885,abc,446.6267
8655,2885,TGI,36.1496
8656,2886,angle,6.8396
8657,2886,abc,319.9847
8658,2886,TGI,21.0876
8659,2887,angle,83.1480
8660,2887,abc,588.5412
8661,2887,TGI,43.3883
8662,2888,angle,36.3732
8663,2888,abc,563.4612
8664,2888,TGI,39.4787
8665,2889,angle,2.9463
8666,2889,abc,317.9321
8667,2889,TGI,15.5576
8668,2890,angle,4.1130
8669,2890,abc,416.9390
8670,2890,TGI,23.1471
8671,2891,angle,63.6626
8672,2891,abc,590.0145
8673,2891,TGI,34.5333
8674,2892,angle,5.1396
8675,2892,abc,399.7330
8676,2892,TGI,35.1792
8677,2893,angle,5.4539
8678,2893,abc,445.2145
8679,2893,TGI,25.4483
8680,2894,angle,1.5930
8681,2894,abc,290.1723
8682,2894,TGI,15.8226
8683,2895,angle,8.4912
8684,2895,abc,487.7145
8685,2895,TGI,33.8599
8686,2896,angle,68.8845
8687,2896,abc,589.8256
8688,2896,TGI,34.3678
8689,2897,angle,0.1911
8690,2897,abc,80.0234
8691,2897,TGI,-5.6737
8692,2898,angle,7.2474
8693,2898,abc,176.9767
8694,2898,TGI,7.2914
8695,2899,angle,36.4491
8696,2899,abc,569.3756
8697,2899,TGI,35.3005
8698,2900,angle,44.9126
8699,2900,abc,580.1090
8700,2900,TGI,33.7545
8701,2901,angle,22.0246
8702,2901,abc,553.0523
8703,2901,TGI,32.3384
8704,2902,angle,1.3382
8705,2902,abc,16.9255
8706,2902,TGI,-14.2814
8707,2903,angle,7.4011
8708,2903,abc,187.1014
8709,2903,TGI,-139.4744
8710,2904,angle,157.1372
8711,2904,abc,288.4437
8712,2904,TGI,-152.3379
8713,2905,angle,19.2445
8714,2905,abc,227.7610
8715,2905,TGI,-46.0867
8716,2906,angle,71.2419
8717,2906,abc,248.5027
8718,2906,TGI,-37.0138
8719,2907,angle,163.4184
8720,2907,abc,293.1686
8721,2907,TGI,-48.3888
8722,2908,angle,56.9493
8723,2908,abc,252.9647
8724,2908,TGI,61.6819
8725,2909,angle,5.4885
8726,2909,abc,144.3614
8727,2909,TGI,-30.9425
8728,2910,angle,9.0935
8729,2910,abc,205.3779
8730,2910,TGI,323.2679
8731,2911,angle,153.5542
8732,2911,abc,272.6811
8733,2911,TGI,-49.3502
8734,2912,angle,8.5254
8735,2912,abc,182.8489
8736,2912,TGI,-57.2946
8737,2913,angle,165.8230
8738,2913,abc,297.0900
8739,2913,TGI,-26.8829
8740,2914,angle,157.8712
8741,2914,abc,300.6002
8742,2914,TGI,257.9533
8743,2915,angle,8.5302
8744,2915,abc,115.6742
8745,2915,TGI,-14.9235
8746,2916,angle,11.1606
8747,2916,abc,216.9137
8748,2916,TGI,143.3794
8749,2917,angle,10.0423
8750,2917,abc,230.4699
8751,2917,TGI,101.4286
8752,2918,angle,4.0691
8753,2918,abc,406.2823
8754,2918,TGI,103.6866
8755,2919,angle,9.7013
8756,2919,abc,529.2700
8757,2919,TGI,48.7266
8758,2920,angle,86.6101
8759,2920,abc,628.9940
8760,2920,TGI,12.6580
8761,2921,angle,7.6901
8762,2921,abc,514.3800
8763,2921,TGI,18.5774
8764,2922,angle,7.8167
8765,2922,abc,492.9497
8766,2922,TGI,60.2034
8767,2923,angle,165.3754
8768,2923,abc,634.2866
8769,2923,TGI,28.1290
8770,2924,angle,170.5874
8771,2924,abc,735.4640
8772,2924,TGI,13.8788
8773,2925,angle,169.9108
8774,2925,abc,726.8560
8775,2925,TGI,14.3272
8776,2926,angle,141.2604
8777,2926,abc,590.1279
8778,2926,TGI,37.3766
8779,2927,angle,174.5117
8780,2927,abc,621.9540
8781,2927,TGI,-61.5975
8782,2928,angle,159.8652
8783,2928,abc,665.7280
8784,2928,TGI,13.7438
8785,2929,angle,159.9086
8786,2929,abc,678.0500
8787,2929,TGI,12.2000
8788,2930,angle,0.1191
8789,2930,abc,209.7277
8790,2930,TGI,9.7725
8791,2931,angle,165.0847
8792,2931,abc,641.6780
8793,2931,TGI,26.8603
8794,2932,angle,166.9951
8795,2932,abc,679.3540
8796,2932,TGI,25.2500
8797,2933,angle,38.6694
8798,2933,abc,607.9435
8799,2933,TGI,17.1587
8800,2934,angle,-0.0987
8801,2934,abc,-39.6860
8802,2934,TGI,8.7405
8803,2935,angle,14.8471
8804,2935,abc,541.3740
8805,2935,TGI,34.6333
8806,2936,angle,1.8524
8807,2936,abc,408.2140
8808,2936,TGI,7.2670
8809,2937,angle,9.0892
8810,2937,abc,541.1220
8811,2937,TGI,13.6804
8812,2938,angle,4.5533
8813,2938,abc,109.2258
8814,2938,TGI,-16.7101
8815,2939,angle,-2.4809
8816,2939,abc,-249.0772
8817,2939,TGI,26.1769
8818,2940,angle,1.0011
8819,2940,abc,40.5648
8820,2940,TGI,-48.9167
8821,2941,angle,-0.4716
8822,2941,abc,32.0107
8823,2941,TGI,-1.5672
8824,2942,angle,0.5093
8825,2942,abc,25.2429
8826,2942,TGI,-5.4500
8827,2943,angle,155.7061
8828,2943,abc,309.3249
8829,2943,TGI,71.8272
8830,2944,angle,-1.8387
8831,2944,abc,-142.4296
8832,2944,TGI,-4.7060
8833,2945,angle,-1.8929
8834,2945,abc,-150.2963
8835,2945,TGI,-41.5742
8836,2946,angle,-1.5697
8837,2946,abc,-233.4424
8838,2946,TGI,-117.8788
8839,2947,angle,0.1914
8840,2947,abc,41.0167
8841,2947,TGI,2.8158
8842,2948,angle,-2.9967
8843,2948,abc,-544.5196
8844,2948,TGI,24.4870
8845,2949,angle,-3.2129
8846,2949,abc,-437.8357
8847,2949,TGI,118.2174
8848,2950,angle,-1.2784
8849,2950,abc,-163.1273
8850,2950,TGI,61.9444
8851,2951,angle,33.1145
8852,2951,abc,405.5489
8853,2951,TGI,453.0500
8854,2952,angle,2.4141
8855,2952,abc,109.7939
8856,2952,TGI,36.1892
8857,2953,angle,-1.5498
8858,2953,abc,-309.7655
8859,2953,TGI,178.2745
8860,2954,angle,-1.9317
8861,2954,abc,-87.2571
8862,2954,TGI,9.1860
8863,2955,angle,0.3942
8864,2955,abc,51.8000
8865,2955,TGI,-8.4151
8866,2956,angle,9.3636
8867,2956,abc,319.8165
8868,2956,TGI,60.2112
8869,2957,angle,-2.9949
8870,2957,abc,-515.6096
8871,2957,TGI,270.1395
8872,2958,angle,0.0016
8873,2958,abc,95.9606
8874,2958,TGI,-9.4096
8875,2959,angle,0.5698
8876,2959,abc,1006.1289
8877,2959,TGI,46.9585
8878,2960,angle,2.8897
8879,2960,abc,1153.1022
8880,2960,TGI,68.6660
8881,2961,angle,169.8110
8882,2961,abc,1237.0581
8883,2961,TGI,45.4663
8884,2962,angle,0.6672
8885,2962,abc,974.3606
8886,2962,TGI,32.0960
8887,2963,angle,30.2336
8888,2963,abc,1199.1256
8889,2963,TGI,69.9188
8890,2964,angle,177.2846
8891,2964,abc,1287.2206
8892,2964,TGI,54.2204
8893,2965,angle,0.7656
8894,2965,abc,975.3506
8895,2965,TGI,32.0458
8896,2966,angle,2.4068
8897,2966,abc,1188.8456
8898,2966,TGI,39.0894
8899,2967,angle,2.4537
8900,2967,abc,1166.1122
8901,2967,TGI,50.7771
8902,2968,angle,1.0036
8903,2968,abc,1006.8650
8904,2968,TGI,37.6394
8905,2969,angle,2.2684
8906,2969,abc,1147.8394
8907,2969,TGI,35.1357
8908,2970,angle,1.6044
8909,2970,abc,1030.3106
8910,2970,TGI,-81.5251
8911,2971,angle,26.2458
8912,2971,abc,1242.5120
8913,2971,TGI,36.8730
8914,2972,angle,2.3182
8915,2972,abc,1162.7039
8916,2972,TGI,43.2536
8917,2973,angle,0.9582
8918,2973,abc,949.5539
8919,2973,TGI,52.2775
8920,2974,angle,5.6171
8921,2974,abc,1169.3920
8922,2974,TGI,54.1812
8923,2975,angle,124.3578
8924,2975,abc,770.4104
8925,2975,TGI,32.9319
8926,2976,angle,2.4194
8927,2976,abc,626.2149
8928,2976,TGI,434.6503
8929,2977,angle,172.9732
8930,2977,abc,788.3608
8931,2977,TGI,-788.1508
8932,2978,angle,3.0934
8933,2978,abc,667.9391
8934,2978,TGI,55.3973
8935,2979,angle,7.3515
8936,2979,abc,726.1893
8937,2979,TGI,39.7399
8938,2980,angle,6.5213
8939,2980,abc,451.1328
8940,2980,TGI,46.2104
8941,2981,angle,167.1449
8942,2981,abc,779.7387
8943,2981,TGI,126.7698
8944,2982,angle,170.8797
8945,2982,abc,779.7200
8946,2982,TGI,-1068.6871
8947,2983,angle,0.9596
8948,2983,abc,497.2296
8949,2983,TGI,40.3715
8950,2984,angle,0.3582
8951,2984,abc,318.4975
8952,2984,TGI,320.5063
8953,2985,angle,1.2052
8954,2985,abc,537.2583
8955,2985,TGI,92.8471
8956,2986,angle,169.3487
8957,2986,abc,823.4149
