model_id,drug,time,volume,volume_normal,patient_id
X.1119.CL57,CLR457,8,239.4,1.02385008517888,X-1119
X.1119.CL57,CLR457,13,329.7,1.40843270868825,X-1119
X.1119.CL57,CLR457,16,366.4,1.56473594548552,X-1119
X.1119.CL57,CLR457,20,421.7,1.80025553662692,X-1119
X.1119.CL57,CLR457,23,494,2.10817717206133,X-1119
X.1119.CL57,CLR457,28,614.6,2.62180579216354,X-1119
X.1119.CL57,CLR457,34,737.8,3.14650766609881,X-1119
X.1119.enib,encorafenib,0,214,1,X-1119
X.1119.enib,encorafenib,2,223.6,1.0446511627907,X-1119
X.1119.enib,encorafenib,6,352.3,1.64325581395349,X-1119
X.1119.enib,encorafenib,10,510.3,2.37813953488372,X-1119
X.1119.enib,encorafenib,15,803.2,3.74046511627907,X-1119
X.1119.enib,encorafenib,20,1106.1,5.1493023255814,X-1119
X.1119.enib,encorafenib,23,1458.7,6.7893023255814,X-1119
X.1119.HD01,HDM201,0,205.5,1,X-1119
X.1119.HD01,HDM201,2,260.1,1.26440677966102,X-1119
X.1119.HD01,HDM201,6,282.5,1.3728813559322,X-1119
X.1119.HD01,HDM201,10,315.3,1.5317191283293,X-1119
X.1119.HD01,HDM201,15,350,1.69975786924939,X-1119
X.1119.HD01,HDM201,20,358,1.73849878934625,X-1119
X.1119.HD01,HDM201,23,545.8,2.64794188861985,X-1119
X.1119.LE11,LEE011,0,208.4,1,X-1119
X.1119.LE11,LEE011,4,195.7,0.939350525310411,X-1119
X.1119.LE11,LEE011,6,221.3,1.06160458452722,X-1119
X.1119.LE11,LEE011,10,265.3,1.27172874880611,X-1119
X.1119.LE11,LEE011,14,431.5,2.06542502387775,X-1119
X.1119.LE11,LEE011,19,559.3,2.67574021012416,X-1119
X.1119.LE11,LEE011,24,741.1,3.54393505253104,X-1119
X.1119.LE11,LEE011,27,817.6,3.90926456542502,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,0,217.13,1,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,1,304.15,1.39893641406501,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,4,439.48,2.01934626140375,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,8,289.9,1.33360839866135,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,11,288.28,1.32618163480493,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,17,285.01,1.31119057442809,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,21,319.42,1.46894054004493,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,25,430.75,1.97932425617751,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,28,380.21,1.74762756154587,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,31,418.56,1.92344015036905,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,38,511.89,2.35130426809701,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,43,486.48,2.23481410168248,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,46,535.01,2.45729610782561,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,49,461.81,2.12171640764682,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,52,681.61,3.12937239260991,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,58,842.63,3.86755604456058,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,63,1012,4.64401962132673,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,66,1062.34,4.87479943153166,X-1119
X.1119.LF27.biib,LFW527 + binimetinib,70,1369.88,6.28469261449594,X-1119
X.1119.LJ49,LJC049,0,224.8,1,X-1119
X.1119.LJ49,LJC049,2,292.5,1.29982285208149,X-1119
X.1119.LJ49,LJC049,6,397.4,1.7643932683791,X-1119
X.1119.LJ49,LJC049,10,588.2,2.60938883968113,X-1119
X.1119.LJ49,LJC049,15,1124.9,4.98627103631532,X-1119
X.1119.LJ49,LJC049,20,1344.4,5.95837023914969,X-1119
X.1119.LJ49,LJC049,22,1963.9,8.70194862710363,X-1119
X.1119.LK36,LKA136,0,209.6,1,X-1119
X.1119.LK36,LKA136,3,277.3,1.32146248812915,X-1119
X.1119.LK36,LKA136,8,330.8,1.57549857549858,X-1119
X.1119.LK36,LKA136,13,492.3,2.34235517568851,X-1119
X.1119.LK36,LKA136,16,631.4,3.002849002849,X-1119
X.1119.LK36,LKA136,20,705.5,3.35470085470085,X-1119
X.1119.uned,untreated,0,219.7,1,X-1119
X.1119.uned,untreated,1,201.1,0.915722700498414,X-1119
X.1119.uned,untreated,6,337.6,1.53420933393747,X-1119
X.1119.uned,untreated,11,455.8,2.06977797915723,X-1119
X.1119.uned,untreated,14,590.9,2.68192115994563,X-1119
X.1119.uned,untreated,18,611.2,2.77390122338015,X-1119
X.1119.uned,untreated,21,859.9,3.90077027639329,X-1119
X.1119.uned,untreated,26,1065.9,4.8341640235614,X-1119
X.1119.uned,untreated,29,1420,6.43860444041686,X-1119
X.1167.5FFU,5FU,0,267.5,1,X-1167
X.1167.5FFU,5FU,3,330.9,1.23612662942272,X-1167
X.1167.5FFU,5FU,6,343.4,1.28268156424581,X-1167
X.1167.5FFU,5FU,9,358.7,1.33966480446927,X-1167
X.1167.5FFU,5FU,14,357.9,1.3366852886406,X-1167
X.1167.5FFU,5FU,17,329.7,1.2316573556797,X-1167
X.1167.5FFU,5FU,20,324.8,1.21340782122905,X-1167
X.1167.5FFU,5FU,22,339.6,1.26852886405959,X-1167
X.1167.5FFU,5FU,27,332.2,1.24096834264432,X-1167
X.1167.5FFU,5FU,31,394.4,1.47262569832402,X-1167
X.1167.5FFU,5FU,35,365.3,1.36424581005587,X-1167
X.1167.5FFU,5FU,38,333.3,1.24506517690875,X-1167
X.1167.5FFU,5FU,43,322.7,1.20558659217877,X-1167
X.1167.5FFU,5FU,45,331.5,1.23836126629423,X-1167
X.1167.5FFU,5FU,49,318.9,1.19143389199255,X-1167
X.1167.5FFU,5FU,51,322.5,1.2048417132216,X-1167
X.1167.5FFU,5FU,56,323.7,1.20931098696462,X-1167
X.1167.5FFU,5FU,62,305.6,1.14189944134078,X-1167
X.1167.5FFU,5FU,66,301.7,1.12737430167598,X-1167
X.1167.5FFU,5FU,69,339.4,1.26778398510242,X-1167
X.1167.5FFU,5FU,73,358.9,1.34040968342644,X-1167
X.1167.5FFU,5FU,78,317.5,1.18621973929237,X-1167
X.1167.5FFU,5FU,83,350,1.3072625698324,X-1167
X.1167.5FFU,5FU,90,307.6,1.14934823091248,X-1167
X.1167.5FFU,5FU,93,302.6,1.13072625698324,X-1167
X.1167.5FFU,5FU,98,344.7,1.28752327746741,X-1167
X.1167.5FFU,5FU,101,335.3,1.25251396648045,X-1167
X.1167.5FFU,5FU,105,405.5,1.51396648044693,X-1167
X.1167.biib,binimetinib,0,191,1,X-1167
X.1167.biib,binimetinib,3,190.3,0.996354166666667,X-1167
X.1167.biib,binimetinib,6,239.4,1.25208333333333,X-1167
X.1167.biib,binimetinib,9,345.4,1.80416666666667,X-1167
X.1167.biib,binimetinib,14,362.5,1.89322916666667,X-1167
X.1167.biib,binimetinib,17,417.3,2.17864583333333,X-1167
X.1167.biib,binimetinib,20,452.2,2.36041666666667,X-1167
X.1167.biib,binimetinib,22,456.9,2.38489583333333,X-1167
X.1167.biib,binimetinib,27,466.5,2.43489583333333,X-1167
X.1167.biib,binimetinib,31,519.7,2.71197916666667,X-1167
X.1167.biib,binimetinib,35,599,3.125,X-1167
X.1167.BK20,BKM120,0,217.8,1,X-1167
X.1167.BK20,BKM120,3,156.4,0.719378427787934,X-1167
X.1167.BK20,BKM120,6,177.5,0.81581352833638,X-1167
X.1167.BK20,BKM120,9,236.3,1.0845521023766,X-1167
X.1167.BK20,BKM120,14,216.1,0.992230347349177,X-1167
X.1167.BK20,BKM120,17,187.7,0.862431444241316,X-1167
X.1167.BK20,BKM120,20,216.3,0.993144424131627,X-1167
X.1167.BK20,BKM120,22,257.3,1.18053016453382,X-1167
X.1167.BK20,BKM120,27,314.7,1.44287020109689,X-1167
X.1167.BK20,BKM120,31,326.1,1.49497257769653,X-1167
X.1167.BK20,BKM120,35,490,2.24405850091408,X-1167
X.1167.BK20,BKM120,38,579,2.6508226691042,X-1167
X.1167.BK20,BKM120,43,619,2.83363802559415,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,0,218.4,1,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,5,288.7,1.320419325433,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,10,523.1,2.38878760255242,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,14,860.4,3.92616226071103,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,18,936.1,4.27119416590702,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,21,1132.9,5.16818596171376,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,26,1359.1,6.19917958067457,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,28,1408.2,6.42297174111212,X-1167
X.1167.BK20.LJ49,BKM120 + LJC049,32,1571.6,7.16773017319963,X-1167
X.1167.BY19,BYL719,0,289.4,1,X-1167
X.1167.BY19,BYL719,3,265.3,0.917011019283747,X-1167
X.1167.BY19,BYL719,8,444.4,1.53374655647383,X-1167
X.1167.BY19,BYL719,11,478.6,1.65151515151515,X-1167
X.1167.BY19,BYL719,14,792.6,2.73278236914601,X-1167
X.1167.BY19,BYL719,16,786.4,2.71143250688705,X-1167
X.1167.BY19,BYL719,21,1346.6,4.6404958677686,X-1167
X.1167.BY19,BYL719,25,1373.8,4.73415977961433,X-1167
X.1167.BY19,BYL719,29,1981.6,6.8271349862259,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,0,248.4,1,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,3,244.7,0.985164394546913,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,8,181.5,0.731756214915798,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,11,141.7,0.572173215717723,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,14,128.6,0.519647153167602,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,16,139.9,0.56495589414595,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,25,152.6,0.615878107457899,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,29,203.2,0.818765036086608,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,32,176.9,0.713311948676824,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,37,219.8,0.88532477947073,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,43,225.5,0.908179631114675,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,45,262.5,1.05653568564555,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,50,309.6,1.24538893344026,X-1167
X.1167.BY19.biib,BYL719 + binimetinib,56,414.9,1.66760224538893,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,0,289.1,1,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,4,331.7,1.14684591520165,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,7,393.9,1.36125473974492,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,10,516.1,1.78248879696656,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,12,568.2,1.96208204067563,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,17,1018.5,3.51430541192692,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,21,1258.3,4.34091692519821,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,25,1447.8,4.99413995174078,X-1167
X.1167.BY19.ceab,BYL719 + cetuximab,28,1712.9,5.90796277145812,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,0,253.9,1,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,3,249.1,0.981169085916045,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,8,256.9,1.01176932130247,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,11,250.6,0.987053746567281,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,14,266.8,1.05060808160063,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,16,270.5,1.06512357787368,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,21,335.4,1.31973322871714,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,25,354.2,1.39348764221263,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,29,443.7,1.74460572773637,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,32,435.9,1.71400549234994,X-1167
X.1167.BY19.ceab.enib,BYL719 + cetuximab + encorafenib,37,473.7,1.86229894076108,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,0,228.8,1,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,4,376.6,1.6431679721497,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,7,476.2,2.07658833768494,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,10,478.9,2.08833768494343,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,12,517.9,2.25805047867711,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,17,580.2,2.52915578764143,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,21,652.1,2.8420365535248,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,25,1042.7,4.54177545691906,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,28,1121.8,4.88598781549173,X-1167
X.1167.BY19.enib,BYL719 + encorafenib,33,1351.7,5.88642297650131,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,0,244.8,1,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,3,237.5,0.970301057770545,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,8,246.2,1.00569568755085,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,11,353.8,1.44344995931652,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,14,371,1.51342554922701,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,16,412.1,1.6806346623271,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,21,563.6,2.29698942229455,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,25,617.9,2.51790073230268,X-1167
X.1167.BY19.LJ16,BYL719 + LJM716,29,651.3,2.65378356387307,X-1167
X.1167.ceab,cetuximab,0,228,1,X-1167
X.1167.ceab,cetuximab,3,299.3,1.31135371179039,X-1167
X.1167.ceab,cetuximab,6,421.2,1.84366812227074,X-1167
X.1167.ceab,cetuximab,9,571,2.49781659388646,X-1167
X.1167.ceab,cetuximab,14,725,3.1703056768559,X-1167
X.1167.ceab,cetuximab,17,865.4,3.78340611353712,X-1167
X.1167.ceab,cetuximab,20,1125.5,4.91921397379913,X-1167
X.1167.ceab,cetuximab,22,1270.5,5.55240174672489,X-1167
X.1167.ceab,cetuximab,27,1505.3,6.57772925764192,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,0,243.8,1,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,5,360.8,1.47794117647059,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,9,446,1.82598039215686,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,13,502.5,2.05678104575163,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,16,457.8,1.87418300653595,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,21,445.4,1.82352941176471,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,23,482.9,1.97671568627451,X-1167
X.1167.ceab.enib,cetuximab + encorafenib,27,519.4,2.12581699346405,X-1167
X.1167.CG97,CGM097,0,228.5,1,X-1167
X.1167.CG97,CGM097,3,215.3,0.942483660130719,X-1167
X.1167.CG97,CGM097,8,242.9,1.06274509803922,X-1167
X.1167.CG97,CGM097,11,327.7,1.4322440087146,X-1167
X.1167.CG97,CGM097,14,314.9,1.37647058823529,X-1167
X.1167.CG97,CGM097,16,340.5,1.4880174291939,X-1167
X.1167.CG97,CGM097,21,488.6,2.13333333333333,X-1167
X.1167.CG97,CGM097,25,493.6,2.15511982570806,X-1167
X.1167.CG97,CGM097,29,592.2,2.58474945533769,X-1167
X.1167.CK20,CKX620,0,249.9,1,X-1167
X.1167.CK20,CKX620,3,200.7,0.803905938620964,X-1167
X.1167.CK20,CKX620,6,213.7,0.855719410123555,X-1167
X.1167.CK20,CKX620,9,234.8,0.939816660023914,X-1167
X.1167.CK20,CKX620,14,284.9,1.13949780789159,X-1167
X.1167.CK20,CKX620,17,287.3,1.1490633718613,X-1167
X.1167.CK20,CKX620,20,288.4,1.15344758868075,X-1167
X.1167.CK20,CKX620,22,301,1.20366679952172,X-1167
X.1167.CK20,CKX620,27,337.7,1.34994021522519,X-1167
X.1167.CK20,CKX620,31,337.4,1.34874451972898,X-1167
X.1167.CK20,CKX620,35,367,1.46671980868872,X-1167
X.1167.CK20,CKX620,38,374.2,1.49541650059785,X-1167
X.1167.CK20,CKX620,43,495.2,1.97768035073735,X-1167
X.1167.CL57,CLR457,0,199.8,1,X-1167
X.1167.CL57,CLR457,3,212.3,1.06225099601594,X-1167
X.1167.CL57,CLR457,6,228,1.14043824701195,X-1167
X.1167.CL57,CLR457,11,345.1,1.72360557768924,X-1167
X.1167.CL57,CLR457,14,340,1.69820717131474,X-1167
X.1167.CL57,CLR457,17,340.8,1.70219123505976,X-1167
X.1167.CL57,CLR457,19,393.4,1.96414342629482,X-1167
X.1167.CL57,CLR457,24,616.9,3.07719123505976,X-1167
X.1167.CL57,CLR457,28,731.1,3.64591633466135,X-1167
X.1167.CL57,CLR457,32,1051.8,5.24302788844621,X-1167
X.1167.enib,encorafenib,0,265.1,1,X-1167
X.1167.enib,encorafenib,3,236.4,0.892145809845923,X-1167
X.1167.enib,encorafenib,6,264.4,0.997369409996242,X-1167
X.1167.enib,encorafenib,14,430.5,1.62157083803082,X-1167
X.1167.enib,encorafenib,17,534,2.01052236001503,X-1167
X.1167.enib,encorafenib,19,733,2.75836151822623,X-1167
X.1167.enib,encorafenib,24,1075.3,4.04472003006389,X-1167
X.1167.enib,encorafenib,28,1155.3,4.34535888763623,X-1167
X.1167.enib,encorafenib,32,1215.3,4.57083803081548,X-1167
X.1167.HD01,HDM201,0,184.2,1,X-1167
X.1167.HD01,HDM201,3,139.8,0.760259179265659,X-1167
X.1167.HD01,HDM201,6,116.9,0.636609071274298,X-1167
X.1167.HD01,HDM201,9,128.4,0.698704103671706,X-1167
X.1167.HD01,HDM201,14,193.1,1.04805615550756,X-1167
X.1167.HD01,HDM201,17,253.9,1.37634989200864,X-1167
X.1167.HD01,HDM201,20,356.7,1.93142548596112,X-1167
X.1167.HD01,HDM201,22,367,1.98704103671706,X-1167
X.1167.HD01,HDM201,27,390.5,2.11393088552916,X-1167
X.1167.HD01,HDM201,31,532.6,2.88120950323974,X-1167
X.1167.HD01,HDM201,35,802.5,4.33855291576674,X-1167
X.1167.LE11,LEE011,0,191.6,1,X-1167
X.1167.LE11,LEE011,3,200.2,1.04465212876428,X-1167
X.1167.LE11,LEE011,6,185.7,0.969366562824507,X-1167
X.1167.LE11,LEE011,9,291.1,1.51661474558671,X-1167
X.1167.LE11,LEE011,14,376.9,1.96209761163032,X-1167
X.1167.LE11,LEE011,17,405.9,2.11266874350986,X-1167
X.1167.LE11,LEE011,20,457.9,2.38265835929387,X-1167
X.1167.LE11,LEE011,22,465.8,2.42367601246106,X-1167
X.1167.LE11,LEE011,27,463.7,2.41277258566978,X-1167
X.1167.LE11,LEE011,31,524,2.72585669781931,X-1167
X.1167.LE11,LEE011,35,710.4,3.69366562824507,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,0,268.31,1,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,3,294.11,1.09580037874568,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,7,481.07,1.79001893728417,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,9,396.46,1.47584567969997,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,12,425.36,1.58315695666704,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,16,578.58,2.15209238424121,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,18,325.93,1.21395417919869,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,22,696.76,2.59091752998403,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,25,787.25,2.92692436225911,X-1167
X.1167.LF27.biib,LFW527 + binimetinib,29,913.24,3.39474954513386,X-1167
X.1167.LJ49,LJC049,0,247.3,1,X-1167
X.1167.LJ49,LJC049,3,382.9,1.54611357229158,X-1167
X.1167.LJ49,LJC049,6,684,2.75875956504229,X-1167
X.1167.LJ49,LJC049,11,984.8,3.97019734192509,X-1167
X.1167.LJ49,LJC049,14,1128.7,4.54973821989529,X-1167
X.1167.LJ49,LJC049,17,1311.2,5.28473620620217,X-1167
X.1167.LK36,LKA136,0,197.3,1,X-1167
X.1167.LK36,LKA136,3,213.4,1.08119011598588,X-1167
X.1167.LK36,LKA136,6,241.2,1.22138174483106,X-1167
X.1167.LK36,LKA136,11,551.2,2.78466969238527,X-1167
X.1167.LK36,LKA136,14,764.2,3.85879979828543,X-1167
X.1167.LK36,LKA136,17,1017.1,5.13414019162884,X-1167
X.1167.LK36,LKA136,19,1168.2,5.89611699445285,X-1167
X.1167.LK36,LKA136,24,1321,6.66666666666667,X-1167
X.1167.uned,untreated,0,200.9,1,X-1167
X.1167.uned,untreated,6,244.1,1.21396731054978,X-1167
X.1167.uned,untreated,9,239.4,1.19068845963348,X-1167
X.1167.uned,untreated,12,281.2,1.39772164437841,X-1167
X.1167.uned,untreated,15,353,1.75334323922734,X-1167
X.1167.uned,untreated,20,407.6,2.02377414561664,X-1167
X.1167.uned,untreated,23,472.7,2.34621099554235,X-1167
X.1167.uned,untreated,26,696.2,3.45319465081724,X-1167
X.1167.uned,untreated,28,753.1,3.73501733531451,X-1167
X.1167.uned,untreated,33,1182.2,5.86032689450223,X-1167
X.1167.uned,untreated,36,1438.3,7.12877662209014,X-1167
X.1173.5FFU,5FU,0,245,1,X-1173
X.1173.5FFU,5FU,1,261.5,1.06707317073171,X-1173
X.1173.5FFU,5FU,6,284.1,1.15894308943089,X-1173
X.1173.5FFU,5FU,9,353,1.4390243902439,X-1173
X.1173.5FFU,5FU,13,314.2,1.28130081300813,X-1173
X.1173.5FFU,5FU,15,247.5,1.01016260162602,X-1173
X.1173.5FFU,5FU,19,266.3,1.08658536585366,X-1173
X.1173.5FFU,5FU,22,267,1.08943089430894,X-1173
X.1173.5FFU,5FU,27,297.2,1.21219512195122,X-1173
X.1173.5FFU,5FU,30,308.3,1.25731707317073,X-1173
X.1173.5FFU,5FU,35,316.7,1.29146341463415,X-1173
X.1173.5FFU,5FU,37,198.2,0.809756097560976,X-1173
X.1173.5FFU,5FU,40,215.2,0.878861788617886,X-1173
X.1173.5FFU,5FU,44,222.2,0.907317073170732,X-1173
X.1173.5FFU,5FU,48,182.6,0.746341463414634,X-1173
X.1173.5FFU,5FU,51,221,0.902439024390244,X-1173
X.1173.5FFU,5FU,54,200.7,0.819918699186992,X-1173
X.1173.5FFU,5FU,57,190.1,0.776829268292683,X-1173
X.1173.5FFU,5FU,62,189.9,0.776016260162602,X-1173
X.1173.5FFU,5FU,69,211.8,0.865040650406504,X-1173
X.1173.5FFU,5FU,71,154.6,0.632520325203252,X-1173
X.1173.5FFU,5FU,75,180.8,0.739024390243903,X-1173
X.1173.5FFU,5FU,78,212.9,0.869512195121951,X-1173
X.1173.5FFU,5FU,83,196.6,0.803252032520325,X-1173
X.1173.5FFU,5FU,86,155.2,0.634959349593496,X-1173
X.1173.5FFU,5FU,90,163.5,0.66869918699187,X-1173
X.1173.biib,binimetinib,0,257.7,1,X-1173
X.1173.biib,binimetinib,3,309.9,1.20177812137611,X-1173
X.1173.biib,binimetinib,8,296,1.14804793196753,X-1173
X.1173.biib,binimetinib,11,293,1.13645148821028,X-1173
X.1173.biib,binimetinib,15,400.5,1.55199072284499,X-1173
X.1173.biib,binimetinib,17,386.6,1.49826053343641,X-1173
X.1173.biib,binimetinib,21,525.1,2.03362968689602,X-1173
X.1173.biib,binimetinib,24,467.4,1.81059141863162,X-1173
X.1173.biib,binimetinib,29,466.4,1.8067259373792,X-1173
X.1173.BK20,BKM120,0,209.8,1,X-1173
X.1173.BK20,BKM120,1,174.4,0.832068311195446,X-1173
X.1173.BK20,BKM120,6,146.2,0.698292220113852,X-1173
X.1173.BK20,BKM120,9,184.5,0.879981024667932,X-1173
X.1173.BK20,BKM120,13,101.6,0.486717267552182,X-1173
X.1173.BK20,BKM120,15,119.6,0.572106261859582,X-1173
X.1173.BK20,BKM120,19,209,0.996204933586338,X-1173
X.1173.BK20,BKM120,22,190.6,0.908918406072106,X-1173
X.1173.BK20,BKM120,27,277.5,1.32115749525617,X-1173
X.1173.BK20,BKM120,30,344.6,1.63946869070209,X-1173
X.1173.BK20,BKM120,35,287.3,1.36764705882353,X-1173
X.1173.BK20,BKM120,37,244.9,1.16650853889943,X-1173
X.1173.BK20,BKM120,40,265.7,1.26518026565465,X-1173
X.1173.BK20,BKM120,44,266,1.26660341555977,X-1173
X.1173.BK20,BKM120,48,243.9,1.16176470588235,X-1173
X.1173.BK20,BKM120,51,281.7,1.34108159392789,X-1173
X.1173.BK20,BKM120,54,343.1,1.63235294117647,X-1173
X.1173.BK20,BKM120,57,373.5,1.77656546489564,X-1173
X.1173.BK20,BKM120,62,348.3,1.65702087286528,X-1173
X.1173.BK20.LJ49,BKM120 + LJC049,0,201.8,1,X-1173
X.1173.BK20.LJ49,BKM120 + LJC049,4,175.6,0.870808678500986,X-1173
X.1173.BK20.LJ49,BKM120 + LJC049,8,191.1,0.94723865877712,X-1173
X.1173.BK20.LJ49,BKM120 + LJC049,10,328.4,1.62426035502959,X-1173
X.1173.BK20.LJ49,BKM120 + LJC049,14,278.2,1.3767258382643,X-1173
X.1173.BK20.LJ49,BKM120 + LJC049,17,250.2,1.23865877712032,X-1173
X.1173.BK20.LJ49,BKM120 + LJC049,22,461.4,2.28007889546351,X-1173
X.1173.BY19,BYL719,0,226.2,1,X-1173
X.1173.BY19,BYL719,1,235.6,1.04137323943662,X-1173
X.1173.BY19,BYL719,6,279.8,1.23591549295775,X-1173
X.1173.BY19,BYL719,9,372.3,1.64304577464789,X-1173
X.1173.BY19,BYL719,13,442.2,1.95070422535211,X-1173
X.1173.BY19,BYL719,15,460.6,2.03169014084507,X-1173
X.1173.BY19,BYL719,19,661.7,2.91681338028169,X-1173
X.1173.BY19,BYL719,22,585.6,2.5818661971831,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,0,193.3,1,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,4,148,0.766855378281009,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,8,115.9,0.601646937725167,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,10,129.7,0.672671127123006,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,14,73.9,0.385486361296963,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,17,82.7,0.430777148739063,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,22,79.6,0.414822439526505,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,25,99.2,0.515697375193001,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,30,89,0.463201235203294,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,35,83.8,0.436438497169326,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,39,91.1,0.474009264024704,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,43,94.2,0.489963973237262,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,46,115.9,0.601646937725167,X-1173
X.1173.BY19.biib,BYL719 + binimetinib,49,116,0.602161605764282,X-1173
