id,drug_id,model_id,response_type,value
21082,43,4217,best.average.response,77.1128
21083,43,4217,slope,88.4986
21084,43,4217,AUC,690.8135
21085,43,4217,survival,26.0000
21086,1,4218,mRECIST,PD
21087,1,4218,best.average.response,23.4110
21088,1,4218,slope,85.5491
21089,1,4218,AUC,581.9367
21090,1,4218,survival,63.0000
21091,44,4219,mRECIST,PD
21092,44,4219,best.average.response,102.4896
21093,44,4219,slope,88.7686
21094,44,4219,AUC,835.8400
21095,44,4219,survival,25.0000
21096,2,4220,mRECIST,PD
21097,2,4220,best.average.response,14.7855
21098,2,4220,slope,81.2018
21099,2,4220,AUC,370.1862
21100,2,4220,survival,58.0000
21101,19,4221,mRECIST,SD
21102,19,4221,best.average.response,5.0434
21103,19,4221,slope,51.0718
21104,19,4221,AUC,268.2692
21105,19,4221,survival,91.0000
21106,45,4222,mRECIST,SD
21107,45,4222,best.average.response,17.0238
21108,45,4222,slope,71.9598
21109,45,4222,AUC,322.3517
21110,45,4222,survival,69.0000
21111,20,4223,mRECIST,PD
21112,20,4223,best.average.response,28.2574
21113,20,4223,slope,85.9959
21114,20,4223,AUC,504.6635
21115,20,4223,survival,37.0000
21116,22,4224,mRECIST,PD
21117,22,4224,best.average.response,35.6288
21118,22,4224,slope,81.9227
21119,22,4224,AUC,365.4750
21120,22,4224,survival,30.0000
21121,5,4225,mRECIST,PD
21122,5,4225,best.average.response,36.5613
21123,5,4225,slope,86.7892
21124,5,4225,AUC,537.3935
21125,5,4225,survival,31.0000
21126,46,4226,mRECIST,PD
21127,46,4226,best.average.response,61.8753
21128,46,4226,slope,88.2724
21129,46,4226,AUC,665.4926
21130,46,4226,survival,27.0000
21131,47,4227,mRECIST,PD
21132,47,4227,best.average.response,58.0831
21133,47,4227,slope,88.1084
21134,47,4227,AUC,755.6078
21135,47,4227,survival,32.0000
21136,26,4228,mRECIST,PD
21137,26,4228,best.average.response,99.3115
21138,26,4228,slope,88.9546
21139,26,4228,AUC,790.6190
21140,26,4228,survival,21.0000
21141,49,4229,mRECIST,PD
21142,49,4229,best.average.response,90.6740
21143,49,4229,slope,88.6865
21144,49,4229,AUC,827.6370
21145,49,4229,survival,27.0000
21146,50,4230,mRECIST,PD
21147,50,4230,best.average.response,13.3072
21148,50,4230,slope,81.8579
21149,50,4230,AUC,432.8414
21150,50,4230,survival,99.0000
21151,11,4231,mRECIST,PD
21152,11,4231,best.average.response,67.0136
21153,11,4231,slope,87.2342
21154,11,4231,AUC,492.9981
21155,11,4231,survival,27.0000
21156,42,4232,mRECIST,PD
21157,42,4232,best.average.response,68.4583
21158,42,4232,slope,88.6818
21159,42,4232,AUC,797.0729
21160,42,4232,survival,24.0000
21161,51,4233,mRECIST,PD
21162,51,4233,best.average.response,33.6968
21163,51,4233,slope,86.8607
21164,51,4233,AUC,558.4773
21165,51,4233,survival,33.0000
21166,16,4234,mRECIST,PD
21167,16,4234,best.average.response,39.9237
21168,16,4234,slope,88.4789
21169,16,4234,AUC,720.0196
21170,16,4234,survival,28.0000
21171,43,4235,mRECIST,PD
21172,43,4235,best.average.response,10.7037
21173,43,4235,slope,85.5758
21174,43,4235,AUC,330.7792
21175,43,4235,survival,24.0000
21176,1,4236,mRECIST,SD
21177,1,4236,best.average.response,29.3427
21178,1,4236,slope,76.0278
21179,1,4236,AUC,343.2884
21180,1,4236,survival,127.0000
21181,44,4237,mRECIST,PD
21182,44,4237,best.average.response,89.7923
21183,44,4237,slope,87.1816
21184,44,4237,AUC,549.7352
21185,44,4237,survival,27.0000
21186,2,4238,mRECIST,SD
21187,2,4238,best.average.response,2.0875
21188,2,4238,slope,62.4840
21189,2,4238,AUC,299.5759
21190,2,4238,survival,97.0000
21191,19,4239,mRECIST,SD
21192,19,4239,best.average.response,0.5618
21193,19,4239,slope,16.7986
21194,19,4239,AUC,262.5405
21195,19,4239,survival,135.0000
21196,45,4240,mRECIST,SD
21197,45,4240,best.average.response,-20.3295
21198,45,4240,slope,-72.4490
21199,45,4240,AUC,175.2340
21200,45,4240,survival,25.0000
21201,20,4241,mRECIST,PD
21202,20,4241,best.average.response,27.3034
21203,20,4241,slope,76.5718
21204,20,4241,AUC,395.6305
21205,20,4241,survival,91.0000
21206,22,4242,mRECIST,PD
21207,22,4242,best.average.response,24.1376
21208,22,4242,slope,85.5867
21209,22,4242,AUC,476.5421
21210,22,4242,survival,38.0000
21211,5,4243,mRECIST,SD
21212,5,4243,best.average.response,1.2712
21213,5,4243,slope,71.6218
21214,5,4243,AUC,304.9839
21215,5,4243,survival,90.0000
21216,46,4244,mRECIST,PD
21217,46,4244,best.average.response,23.4246
21218,46,4244,slope,86.0670
21219,46,4244,AUC,481.9798
21220,46,4244,survival,42.0000
21221,47,4245,mRECIST,PD
21222,47,4245,best.average.response,52.5529
21223,47,4245,slope,81.4395
21224,47,4245,AUC,423.3114
21225,47,4245,survival,57.0000
21226,26,4246,mRECIST,SD
21227,26,4246,best.average.response,0.9309
21228,26,4246,slope,77.0412
21229,26,4246,AUC,265.6581
21230,26,4246,survival,31.0000
21231,49,4247,mRECIST,SD
21232,49,4247,best.average.response,7.0825
21233,49,4247,slope,68.6277
21234,49,4247,AUC,278.6433
21235,49,4247,survival,90.0000
21236,50,4248,mRECIST,SD
21237,50,4248,best.average.response,21.3613
21238,50,4248,slope,82.0205
21239,50,4248,AUC,495.8123
21240,50,4248,survival,57.0000
21241,11,4249,mRECIST,SD
21242,11,4249,best.average.response,-27.8527
21243,11,4249,slope,-7.0050
21244,11,4249,AUC,191.2798
21245,11,4249,survival,99.0000
21246,42,4250,mRECIST,SD
21247,42,4250,best.average.response,11.3613
21248,42,4250,slope,54.8221
21249,42,4250,AUC,306.6905
21250,42,4250,survival,96.0000
21251,51,4251,mRECIST,SD
21252,51,4251,best.average.response,13.2036
21253,51,4251,slope,79.3108
21254,51,4251,AUC,282.8273
21255,51,4251,survival,33.0000
21256,16,4252,mRECIST,PD
21257,16,4252,best.average.response,61.0727
21258,16,4252,slope,88.0242
21259,16,4252,AUC,618.9759
21260,16,4252,survival,29.0000
21261,17,4253,mRECIST,SD
21262,17,4253,best.average.response,14.2386
21263,17,4253,slope,77.7338
21264,17,4253,AUC,300.0417
21265,17,4253,survival,18.0000
21266,18,4254,mRECIST,SD
21267,18,4254,best.average.response,-1.4770
21268,18,4254,slope,73.1901
21269,18,4254,AUC,253.5224
21270,18,4254,survival,49.0000
21271,1,4255,mRECIST,CR
21272,1,4255,best.average.response,-76.8721
21273,1,4255,slope,-78.4059
21274,1,4255,AUC,48.4439
21275,1,4255,survival,64.0000
21276,2,4256,mRECIST,PR
21277,2,4256,best.average.response,-56.3063
21278,2,4256,slope,-72.5435
21279,2,4256,AUC,85.1975
21280,2,4256,survival,91.0000
21281,19,4257,mRECIST,PR
21282,19,4257,best.average.response,-38.2484
21283,19,4257,slope,-67.0740
21284,19,4257,AUC,118.9797
21285,19,4257,survival,88.0000
21286,20,4258,mRECIST,PR
21287,20,4258,best.average.response,-44.3666
21288,20,4258,slope,-68.2021
21289,20,4258,AUC,106.2780
21290,20,4258,survival,84.0000
21291,21,4259,mRECIST,PR
21292,21,4259,best.average.response,-51.5756
21293,21,4259,slope,-78.6968
21294,21,4259,AUC,94.1724
21295,21,4259,survival,38.0000
21296,22,4260,mRECIST,PR
21297,22,4260,best.average.response,-58.1809
21298,22,4260,slope,-79.6150
21299,22,4260,AUC,80.2872
21300,22,4260,survival,39.0000
21301,23,4261,mRECIST,PR
21302,23,4261,best.average.response,-50.7708
21303,23,4261,slope,-76.4277
21304,23,4261,AUC,95.3821
21305,23,4261,survival,67.0000
21306,4,4262,mRECIST,PR
21307,4,4262,best.average.response,-47.4796
21308,4,4262,slope,-76.8949
21309,4,4262,AUC,107.6012
21310,4,4262,survival,90.0000
21311,24,4263,mRECIST,PR
21312,24,4263,best.average.response,-45.9741
21313,24,4263,slope,-76.4024
21314,24,4263,AUC,113.2488
21315,24,4263,survival,42.0000
21316,5,4264,mRECIST,PR
21317,5,4264,best.average.response,-48.3628
21318,5,4264,slope,-63.3389
21319,5,4264,AUC,129.8772
21320,5,4264,survival,96.0000
21321,25,4265,mRECIST,PR
21322,25,4265,best.average.response,-47.3800
21323,25,4265,slope,-70.0365
21324,25,4265,AUC,107.6758
21325,25,4265,survival,96.0000
21326,26,4266,mRECIST,SD
21327,26,4266,best.average.response,-25.7878
21328,26,4266,slope,2.1289
21329,26,4266,AUC,188.9381
21330,26,4266,survival,42.0000
21331,27,4267,mRECIST,PR
21332,27,4267,best.average.response,-33.1228
21333,27,4267,slope,-81.9130
21334,27,4267,AUC,130.6500
21335,27,4267,survival,18.0000
21336,28,4268,mRECIST,PR
21337,28,4268,best.average.response,-38.2702
21338,28,4268,slope,18.9115
21339,28,4268,AUC,189.3061
21340,28,4268,survival,96.0000
21341,29,4269,mRECIST,PR
21342,29,4269,best.average.response,-42.4699
21343,29,4269,slope,-67.4753
21344,29,4269,AUC,120.3967
21345,29,4269,survival,74.0000
21346,11,4270,mRECIST,PR
21347,11,4270,best.average.response,-46.2599
21348,11,4270,slope,-61.3251
21349,11,4270,AUC,102.1873
21350,11,4270,survival,91.0000
21351,31,4271,mRECIST,PR
21352,31,4271,best.average.response,-55.3005
21353,31,4271,slope,-70.9735
21354,31,4271,AUC,86.7729
21355,31,4271,survival,91.0000
21356,32,4272,mRECIST,PR
21357,32,4272,best.average.response,-30.3942
21358,32,4272,slope,-62.2800
21359,32,4272,AUC,135.0672
21360,32,4272,survival,114.0000
21361,33,4273,mRECIST,PR
21362,33,4273,best.average.response,-32.1868
21363,33,4273,slope,-9.5466
21364,33,4273,AUC,176.9292
21365,33,4273,survival,88.0000
21366,16,4274,mRECIST,SD
21367,16,4274,best.average.response,5.9250
21368,16,4274,slope,76.1227
21369,16,4274,AUC,312.3034
21370,16,4274,survival,84.0000
21371,43,4275,mRECIST,PD
21372,43,4275,best.average.response,47.7365
21373,43,4275,slope,84.7533
21374,43,4275,AUC,480.3902
21375,43,4275,survival,51.0000
21376,1,4276,mRECIST,SD
21377,1,4276,best.average.response,17.8212
21378,1,4276,slope,62.7987
21379,1,4276,AUC,326.2000
21380,1,4276,survival,43.0000
21381,44,4277,mRECIST,SD
21382,44,4277,best.average.response,14.8952
21383,44,4277,slope,84.8404
21384,44,4277,AUC,460.4769
21385,44,4277,survival,39.0000
21386,2,4278,mRECIST,SD
21387,2,4278,best.average.response,-5.5822
21388,2,4278,slope,67.7186
21389,2,4278,AUC,265.7000
21390,2,4278,survival,62.0000
21391,19,4279,mRECIST,SD
21392,19,4279,best.average.response,-8.7619
21393,19,4279,slope,-39.7487
21394,19,4279,AUC,200.1009
21395,19,4279,survival,54.0000
21396,45,4280,mRECIST,SD
21397,45,4280,best.average.response,22.6965
21398,45,4280,slope,70.0338
21399,45,4280,AUC,382.4667
21400,45,4280,survival,95.0000
21401,20,4281,mRECIST,SD
21402,20,4281,best.average.response,0.2895
21403,20,4281,slope,57.0367
21404,20,4281,AUC,268.7672
21405,20,4281,survival,100.0000
21406,22,4282,mRECIST,SD
21407,22,4282,best.average.response,-8.4306
21408,22,4282,slope,-34.8070
21409,22,4282,AUC,216.4331
21410,22,4282,survival,101.0000
21411,5,4283,mRECIST,SD
21412,5,4283,best.average.response,8.5429
21413,5,4283,slope,81.7336
21414,5,4283,AUC,378.6536
21415,5,4283,survival,55.0000
21416,46,4284,mRECIST,PD
21417,46,4284,best.average.response,20.9945
21418,46,4284,slope,78.4042
21419,46,4284,AUC,376.4593
21420,46,4284,survival,97.0000
21421,47,4285,mRECIST,SD
21422,47,4285,best.average.response,14.2539
21423,47,4285,slope,83.1263
21424,47,4285,AUC,370.3171
21425,47,4285,survival,38.0000
21426,26,4286,mRECIST,SD
21427,26,4286,best.average.response,7.8032
21428,26,4286,slope,70.9048
21429,26,4286,AUC,280.4733
21430,26,4286,survival,45.0000
21431,49,4287,mRECIST,SD
21432,49,4287,best.average.response,18.3837
21433,49,4287,slope,74.1972
21434,49,4287,AUC,342.5847
21435,49,4287,survival,69.0000
21436,50,4288,mRECIST,SD
21437,50,4288,best.average.response,-21.8855
21438,50,4288,slope,-46.2034
21439,50,4288,AUC,192.0967
21440,50,4288,survival,88.0000
21441,11,4289,mRECIST,SD
21442,11,4289,best.average.response,-1.4813
21443,11,4289,slope,58.2458
21444,11,4289,AUC,257.0508
21445,11,4289,survival,109.0000
21446,42,4290,mRECIST,PD
21447,42,4290,best.average.response,45.4766
21448,42,4290,slope,87.0618
21449,42,4290,AUC,450.0104
21450,42,4290,survival,24.0000
21451,51,4291,mRECIST,SD
21452,51,4291,best.average.response,-16.6095
21453,51,4291,slope,-72.2733
21454,51,4291,AUC,220.0879
21455,51,4291,survival,29.0000
21456,16,4292,mRECIST,PD
21457,16,4292,best.average.response,61.0374
21458,16,4292,slope,87.6667
21459,16,4292,AUC,683.0871
21460,16,4292,survival,31.0000
21461,17,4293,mRECIST,SD
21462,17,4293,best.average.response,16.0973
21463,17,4293,slope,86.2635
21464,17,4293,AUC,396.8200
21465,17,4293,survival,30.0000
21466,43,4294,mRECIST,PD
21467,43,4294,best.average.response,26.8338
21468,43,4294,slope,85.9796
21469,43,4294,AUC,461.0583
21470,43,4294,survival,36.0000
21471,1,4295,mRECIST,SD
21472,1,4295,best.average.response,-0.8415
21473,1,4295,slope,76.9605
21474,1,4295,AUC,485.1542
21475,1,4295,survival,94.0000
21476,44,4296,mRECIST,SD
21477,44,4296,best.average.response,25.9378
21478,44,4296,slope,86.1236
21479,44,4296,AUC,348.1114
21480,44,4296,survival,22.0000
21481,2,4297,mRECIST,SD
21482,2,4297,best.average.response,0.0940
21483,2,4297,slope,81.5295
21484,2,4297,AUC,346.7069
21485,2,4297,survival,36.0000
21486,19,4298,mRECIST,SD
21487,19,4298,best.average.response,-6.4323
21488,19,4298,slope,64.9620
21489,19,4298,AUC,294.3288
21490,19,4298,survival,91.0000
21491,45,4299,mRECIST,SD
21492,45,4299,best.average.response,-5.1104
21493,45,4299,slope,80.3563
21494,45,4299,AUC,431.4297
21495,45,4299,survival,107.0000
21496,20,4300,mRECIST,SD
21497,20,4300,best.average.response,11.0307
21498,20,4300,slope,83.1918
21499,20,4300,AUC,346.6149
21500,20,4300,survival,37.0000
21501,22,4301,mRECIST,SD
21502,22,4301,best.average.response,-21.7593
21503,22,4301,slope,27.7828
21504,22,4301,AUC,201.5551
21505,22,4301,survival,75.0000
21506,5,4302,mRECIST,PD
21507,5,4302,best.average.response,12.7951
21508,5,4302,slope,83.8196
21509,5,4302,AUC,438.1918
21510,5,4302,survival,49.0000
21511,46,4303,mRECIST,PD
21512,46,4303,best.average.response,60.2688
21513,46,4303,slope,88.1839
21514,46,4303,AUC,558.9357
21515,46,4303,survival,21.0000
21516,47,4304,mRECIST,SD
21517,47,4304,best.average.response,-4.7084
21518,47,4304,slope,50.6959
21519,47,4304,AUC,277.2890
21520,47,4304,survival,63.0000
21521,48,4305,mRECIST,PD
21522,48,4305,best.average.response,53.9899
21523,48,4305,slope,88.4359
21524,48,4305,AUC,858.5143
21525,48,4305,survival,35.0000
21526,26,4306,mRECIST,SD
21527,26,4306,best.average.response,13.8989
21528,26,4306,slope,80.9351
21529,26,4306,AUC,284.4725
21530,26,4306,survival,20.0000
21531,49,4307,mRECIST,PD
21532,49,4307,best.average.response,32.1754
21533,49,4307,slope,86.8380
21534,49,4307,AUC,624.0944
21535,49,4307,survival,45.0000
21536,50,4308,mRECIST,SD
21537,50,4308,best.average.response,4.6253
21538,50,4308,slope,82.4053
21539,50,4308,AUC,444.0110
21540,50,4308,survival,91.0000
21541,11,4309,mRECIST,PD
21542,11,4309,best.average.response,39.5392
21543,11,4309,slope,44.9222
21544,11,4309,AUC,323.1075
21545,11,4309,survival,98.0000
21546,42,4310,mRECIST,PD
21547,42,4310,best.average.response,38.5919
21548,42,4310,slope,88.2197
21549,42,4310,AUC,747.1636
21550,42,4310,survival,33.0000
21551,51,4311,mRECIST,PD
21552,51,4311,best.average.response,41.2594
21553,51,4311,slope,88.0313
21554,51,4311,AUC,607.5537
21555,51,4311,survival,27.0000
21556,16,4312,mRECIST,PD
21557,16,4312,best.average.response,31.1955
21558,16,4312,slope,88.0188
21559,16,4312,AUC,719.2106
21560,16,4312,survival,33.0000
21561,17,4313,mRECIST,PD
21562,17,4313,best.average.response,71.9222
21563,17,4313,slope,88.7885
21564,17,4313,AUC,921.6914
21565,17,4313,survival,29.0000
21566,18,4314,mRECIST,SD
21567,18,4314,best.average.response,-17.9155
21568,18,4314,slope,-71.2515
21569,18,4314,AUC,171.0259
21570,18,4314,survival,29.0000
21571,1,4315,mRECIST,PD
21572,1,4315,best.average.response,30.8232
21573,1,4315,slope,76.6749
21574,1,4315,AUC,256.0650
21575,1,4315,survival,20.0000
21576,2,4316,mRECIST,PR
21577,2,4316,best.average.response,-42.8355
21578,2,4316,slope,-76.5041
21579,2,4316,AUC,114.4609
21580,2,4316,survival,32.0000
21581,20,4317,mRECIST,PR
21582,20,4317,best.average.response,-43.6954
21583,20,4317,slope,-75.0448
21584,20,4317,AUC,108.7512
21585,20,4317,survival,43.0000
21586,52,4318,mRECIST,PR
21587,52,4318,best.average.response,-58.0953
21588,52,4318,slope,-78.1239
21589,52,4318,AUC,101.1281
21590,52,4318,survival,74.0000
21591,22,4319,mRECIST,CR
21592,22,4319,best.average.response,-75.3937
21593,22,4319,slope,-83.6941
21594,22,4319,AUC,45.5875
21595,22,4319,survival,36.0000
21596,4,4320,mRECIST,SD
21597,4,4320,best.average.response,1.2921
21598,4,4320,slope,85.3379
21599,4,4320,AUC,408.2969
21600,4,4320,survival,32.0000
21601,5,4321,mRECIST,PR
21602,5,4321,best.average.response,-55.4148
21603,5,4321,slope,-75.8225
21604,5,4321,AUC,111.6500
21605,5,4321,survival,89.0000
21606,26,4322,mRECIST,SD
21607,26,4322,best.average.response,6.2568
21608,26,4322,slope,82.6586
21609,26,4322,AUC,296.8281
21610,26,4322,survival,32.0000
21611,49,4323,mRECIST,SD
21612,49,4323,best.average.response,16.0475
21613,49,4323,slope,83.1697
21614,49,4323,AUC,364.3087
21615,49,4323,survival,46.0000
21616,11,4324,mRECIST,SD
21617,11,4324,best.average.response,17.1182
21618,11,4324,slope,80.5840
21619,11,4324,AUC,303.9397
21620,11,4324,survival,34.0000
21621,53,4325,mRECIST,PR
21622,53,4325,best.average.response,-36.1673
21623,53,4325,slope,-69.8420
21624,53,4325,AUC,168.4675
21625,53,4325,survival,96.0000
21626,54,4326,mRECIST,PD
21627,54,4326,best.average.response,10.5561
21628,54,4326,slope,86.9338
21629,54,4326,AUC,480.3629
21630,54,4326,survival,35.0000
21631,55,4327,mRECIST,SD
21632,55,4327,best.average.response,-5.6498
21633,55,4327,slope,-37.6515
21634,55,4327,AUC,226.0824
21635,55,4327,survival,27.0000
21636,56,4328,mRECIST,SD
21637,56,4328,best.average.response,-2.9221
21638,56,4328,slope,80.3857
21639,56,4328,AUC,294.5396
21640,56,4328,survival,48.0000
21641,57,4329,mRECIST,PR
21642,57,4329,best.average.response,-45.1032
21643,57,4329,slope,28.6087
21644,57,4329,AUC,176.9839
21645,57,4329,survival,63.0000
21646,42,4330,mRECIST,PD
21647,42,4330,best.average.response,14.5604
21648,42,4330,slope,86.8913
21649,42,4330,AUC,418.5980
21650,42,4330,survival,25.0000
21651,32,4331,mRECIST,SD
21652,32,4331,best.average.response,5.6218
21653,32,4331,slope,81.7221
21654,32,4331,AUC,317.2512
21655,32,4331,survival,41.0000
21656,33,4332,mRECIST,SD
21657,33,4332,best.average.response,6.3679
21658,33,4332,slope,85.2200
21659,33,4332,AUC,446.9390
21660,33,4332,survival,41.0000
21661,58,4333,mRECIST,SD
21662,58,4333,best.average.response,-4.6742
21663,58,4333,slope,83.7909
21664,58,4333,AUC,440.7587
21665,58,4333,survival,46.0000
21666,59,4334,mRECIST,PD
21667,59,4334,best.average.response,37.5589
21668,59,4334,slope,87.4346
21669,59,4334,AUC,656.3951
21670,59,4334,survival,41.0000
21671,16,4335,mRECIST,SD
21672,16,4335,best.average.response,16.2049
21673,16,4335,slope,85.0918
21674,16,4335,AUC,455.4652
21675,16,4335,survival,46.0000
21676,18,4336,mRECIST,PD
21677,18,4336,best.average.response,44.1392
21678,18,4336,slope,87.3209
21679,18,4336,AUC,623.3266
21680,18,4336,survival,32.0000
21681,1,4337,mRECIST,PD
21682,1,4337,best.average.response,66.9440
21683,1,4337,slope,87.4046
21684,1,4337,AUC,550.5212
21685,1,4337,survival,33.0000
21686,2,4338,mRECIST,SD
21687,2,4338,best.average.response,7.9099
21688,2,4338,slope,80.8712
21689,2,4338,AUC,414.8380
21690,2,4338,survival,25.0000
21691,20,4339,mRECIST,SD
21692,20,4339,best.average.response,-7.9568
21693,20,4339,slope,41.4292
21694,20,4339,AUC,260.0047
21695,20,4339,survival,32.0000
21696,52,4340,mRECIST,SD
21697,52,4340,best.average.response,-35.4359
21698,52,4340,slope,-71.0954
21699,52,4340,AUC,191.8038
21700,52,4340,survival,39.0000
21701,22,4341,mRECIST,SD
21702,22,4341,best.average.response,-16.0600
21703,22,4341,slope,61.4769
21704,22,4341,AUC,222.0797
21705,22,4341,survival,72.0000
21706,4,4342,mRECIST,PD
21707,4,4342,best.average.response,28.3795
21708,4,4342,slope,84.7645
21709,4,4342,AUC,504.2038
21710,4,4342,survival,39.0000
21711,5,4343,mRECIST,SD
21712,5,4343,best.average.response,8.1591
21713,5,4343,slope,73.6837
21714,5,4343,AUC,273.8081
21715,5,4343,survival,31.0000
21716,26,4344,mRECIST,SD
21717,26,4344,best.average.response,-29.0427
21718,26,4344,slope,-71.2762
21719,26,4344,AUC,413.6132
21720,26,4344,survival,34.0000
21721,49,4345,mRECIST,PD
21722,49,4345,best.average.response,35.6465
21723,49,4345,slope,87.1237
21724,49,4345,AUC,574.9951
21725,49,4345,survival,41.0000
